event_ticker,market_ticker,market_title,yes_subtitle,series_ticker,away_team,home_team,kickoff_ts,matched_via
KXNCAAFGAME-25NOV15ARKLSU,KXNCAAFGAME-25NOV15ARKLSU-LSU,Arkansas at LSU Winner?,LSU,KXNCAAFGAME,Arkansas,LSU,1763182800,API_UPDATE
KXNCAAFGAME-25NOV15ARIZCIN,KXNCAAFGAME-25NOV15ARIZCIN-CIN,Arizona at Cincinnati Winner?,CIN,KXNCAAFGAME,Arizona,Cincinnati,1763182800,API_UPDATE
KXNCAAFGAME-25NOV15EMUBALL,KXNCAAFGAME-25NOV15EMUBALL-BALL,Eastern Michigan at Ball State Winner?,BALL,KXNCAAFGAME,Eastern Michigan,Ball State,1763182800,API_UPDATE
KXNCAAFGAME-25NOV15KENNJACK,KXNCAAFGAME-25NOV15KENNJACK-JACK,Kennesaw State at Jacksonville State Winner?,JACK,KXNCAAFGAME,Kennesaw State,Jacksonville State,1763182800,API_UPDATE
KXNCAAFGAME-25NOV15UCFTTU,KXNCAAFGAME-25NOV15UCFTTU-TTU,UCF at Texas Tech Winner?,TTU,KXNCAAFGAME,UCF,Texas Tech,1763182800,API_UPDATE
KXNCAAFGAME-25NOV15PURWASH,KXNCAAFGAME-25NOV15PURWASH-WASH,Purdue at Washington Winner?,WASH,KXNCAAFGAME,Purdue,Washington,1763182800,API_UPDATE
KXNCAAFGAME-25NOV15IOWAUSC,KXNCAAFGAME-25NOV15IOWAUSC-USC,Iowa at USC Winner?,USC,KXNCAAFGAME,Iowa,USC,1763182800,API_UPDATE
KXNCAAFGAME-25NOV15WIDEDELA,KXNCAAFGAME-25NOV15WIDEDELA-DELA,Widener at Delaware Valley Winner?,DELA,KXNCAAFGAME,Widener,Delaware Valley,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15MORGNORF,KXNCAAFGAME-25NOV15MORGNORF-NORF,Morgan State at Norfolk State Winner?,NORF,KXNCAAFGAME,Morgan State,Norfolk State,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15NORTMURR,KXNCAAFGAME-25NOV15NORTMURR-MURR,North Dakota at Murray State Winner?,MURR,KXNCAAFGAME,North Dakota,Murray State,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15FROSFAIR,KXNCAAFGAME-25NOV15FROSFAIR-FAIR,Frostburg State at Fairmont State Winner?,FAIR,KXNCAAFGAME,Frostburg State,Fairmont State,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15KINGMISE,KXNCAAFGAME-25NOV15KINGMISE-MISE,Kings College (PA) at Misericordia Winner?,MISE,KXNCAAFGAME,Kings College (PA),Misericordia,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15HILBHART,KXNCAAFGAME-25NOV15HILBHART-HART,Hilbert College at Hartwick Winner?,HART,KXNCAAFGAME,Hilbert College,Hartwick,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15SAGIMICH,KXNCAAFGAME-25NOV15SAGIMICH-MICH,Saginaw Valley State at Michigan Tech Winner?,MICH,KXNCAAFGAME,Saginaw Valley State,Michigan Tech,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15INDIYOUN,KXNCAAFGAME-25NOV15INDIYOUN-YOUN,Indiana State at Youngstown State Winner?,YOUN,KXNCAAFGAME,Indiana State,Youngstown State,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15FERRDAVE,KXNCAAFGAME-25NOV15FERRDAVE-DAVE,Ferris State at Davenport Winner?,DAVE,KXNCAAFGAME,Ferris State,Davenport,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15CENTDUQU,KXNCAAFGAME-25NOV15CENTDUQU-DUQU,Central Connecticut at Duquesne Winner?,DUQU,KXNCAAFGAME,Central Connecticut,Duquesne,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15FRAMWORC,KXNCAAFGAME-25NOV15FRAMWORC-WORC,Framingham State at Worcester St Winner?,WORC,KXNCAAFGAME,Framingham State,Worcester St,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15MASSBRID,KXNCAAFGAME-25NOV15MASSBRID-BRID,Mass Maritime at Bridgewater State Winner?,BRID,KXNCAAFGAME,Mass Maritime,Bridgewater State,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15PLYMUMAS,KXNCAAFGAME-25NOV15PLYMUMAS-UMAS,Plymouth State at UMass Dartmouth Winner?,UMAS,KXNCAAFGAME,Plymouth State,UMass Dartmouth,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15WESTFITC,KXNCAAFGAME-25NOV15WESTFITC-FITC,Westfield State at Fitchburg State Winner?,FITC,KXNCAAFGAME,Westfield State,Fitchburg State,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15SALVWORC,KXNCAAFGAME-25NOV15SALVWORC-WORC,Salve Regina at Worcester Polytechnic Institute Winner?,WORC,KXNCAAFGAME,Salve Regina,Worcester Polytechnic Institute,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15USFNAVY,KXNCAAFGAME-25NOV15USFNAVY-NAVY,South Florida at Navy Winner?,NAVY,KXNCAAFGAME,South Florida,Navy,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15CURRENDI,KXNCAAFGAME-25NOV15CURRENDI-ENDI,Curry College at Endicott College Winner?,ENDI,KXNCAAFGAME,Curry College,Endicott College,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15TRINMARY,KXNCAAFGAME-25NOV15TRINMARY-MARY,Trinity University TX at Maryville College (TN) Winner?,MARY,KXNCAAFGAME,Trinity University TX,Maryville College (TN),1763226000,API_UPDATE
KXNCAAFGAME-25NOV15EASTWEST,KXNCAAFGAME-25NOV15EASTWEST-WEST,East Tennessee State at Western Carolina Winner?,WEST,KXNCAAFGAME,East Tennessee State,Western Carolina,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15CARNURSI,KXNCAAFGAME-25NOV15CARNURSI-URSI,Carnegie Mellon at Ursinus Winner?,URSI,KXNCAAFGAME,Carnegie Mellon,Ursinus,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15WESTNORT,KXNCAAFGAME-25NOV15WESTNORT-NORT,Westminster College (MO) at Northwestern (MN) Winner?,NORT,KXNCAAFGAME,Westminster College (MO),Northwestern (MN),1763226000,API_UPDATE
KXNCAAFGAME-25NOV15HOLYBUCK,KXNCAAFGAME-25NOV15HOLYBUCK-BUCK,Holy Cross at Bucknell Winner?,BUCK,KXNCAAFGAME,Holy Cross,Bucknell,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15WHEEWEST,KXNCAAFGAME-25NOV15WHEEWEST-WEST,Wheeling at West Liberty Winner?,WEST,KXNCAAFGAME,Wheeling,West Liberty,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15FRANPACE,KXNCAAFGAME-25NOV15FRANPACE-PACE,Franklin Pierce at Pace Winner?,PACE,KXNCAAFGAME,Franklin Pierce,Pace,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15DAVIMARI,KXNCAAFGAME-25NOV15DAVIMARI-MARI,Davidson at Marist Winner?,MARI,KXNCAAFGAME,Davidson,Marist,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15DRAKDAYT,KXNCAAFGAME-25NOV15DRAKDAYT-DAYT,Drake at Dayton Winner?,DAYT,KXNCAAFGAME,Drake,Dayton,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15NEWEBIDD,KXNCAAFGAME-25NOV15NEWEBIDD-BIDD,New England College at Biddeford Winner?,BIDD,KXNCAAFGAME,New England College,Biddeford,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15SLIPBLOO,KXNCAAFGAME-25NOV15SLIPBLOO-BLOO,Slippery Rock at Bloomsburg Winner?,BLOO,KXNCAAFGAME,Slippery Rock,Bloomsburg,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15MERRSACR,KXNCAAFGAME-25NOV15MERRSACR-SACR,Merrimack at Sacred Heart Winner?,SACR,KXNCAAFGAME,Merrimack,Sacred Heart,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15SETOSHEP,KXNCAAFGAME-25NOV15SETOSHEP-SHEP,Seton Hill at Shepherd Winner?,SHEP,KXNCAAFGAME,Seton Hill,Shepherd,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15EDINMILL,KXNCAAFGAME-25NOV15EDINMILL-MILL,Edinboro University at Millersville Winner?,MILL,KXNCAAFGAME,Edinboro University,Millersville,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15INDIKUTZ,KXNCAAFGAME-25NOV15INDIKUTZ-KUTZ,Indiana-Pennsylvania at Kutztown University Winner?,KUTZ,KXNCAAFGAME,Indiana-Pennsylvania,Kutztown University,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15ALFRSTJO,KXNCAAFGAME-25NOV15ALFRSTJO-STJO,Alfred State at St John Fisher University Winner?,STJO,KXNCAAFGAME,Alfred State,St John Fisher University,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15DEANANNA,KXNCAAFGAME-25NOV15DEANANNA-ANNA,Dean College at Anna Maria College Winner?,ANNA,KXNCAAFGAME,Dean College,Anna Maria College,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15READFDU-,KXNCAAFGAME-25NOV15READFDU--FDU-,Reading at FDU-Florham Winner?,FDU-,KXNCAAFGAME,Reading,FDU-Florham,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15WESTWILK,KXNCAAFGAME-25NOV15WESTWILK-WILK,Western Connecticut St at Wilkes Winner?,WILK,KXNCAAFGAME,Western Connecticut St,Wilkes,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15MERCCOAS,KXNCAAFGAME-25NOV15MERCCOAS-COAS,Merchant Marine Academy at Coast Guard Winner?,COAS,KXNCAAFGAME,Merchant Marine Academy,Coast Guard,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15YALEPRIN,KXNCAAFGAME-25NOV15YALEPRIN-PRIN,Yale at Princeton Winner?,PRIN,KXNCAAFGAME,Yale,Princeton,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15PENNHARV,KXNCAAFGAME-25NOV15PENNHARV-HARV,Pennsylvania at Harvard Winner?,HARV,KXNCAAFGAME,Pennsylvania,Harvard,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15BROWCOLU,KXNCAAFGAME-25NOV15BROWCOLU-COLU,Brown at Columbia Winner?,COLU,KXNCAAFGAME,Brown,Columbia,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15NEWHBRYA,KXNCAAFGAME-25NOV15NEWHBRYA-BRYA,New Hampshire at Bryant Winner?,BRYA,KXNCAAFGAME,New Hampshire,Bryant,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15MONMNORT,KXNCAAFGAME-25NOV15MONMNORT-NORT,Monmouth at North Carolina A&T Winner?,NORT,KXNCAAFGAME,Monmouth,North Carolina A&T,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15NORTWALS,KXNCAAFGAME-25NOV15NORTWALS-WALS,Northwood (MI) at Walsh Winner?,WALS,KXNCAAFGAME,Northwood (MI),Walsh,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15TIFFFIND,KXNCAAFGAME-25NOV15TIFFFIND-FIND,Tiffin at Findlay Winner?,FIND,KXNCAAFGAME,Tiffin,Findlay,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15AFACONN,KXNCAAFGAME-25NOV15AFACONN-CONN,Air Force at UConn Winner?,CONN,KXNCAAFGAME,Air Force,UConn,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15CORTITHA,KXNCAAFGAME-25NOV15CORTITHA-ITHA,Cortland at Ithaca College Winner?,ITHA,KXNCAAFGAME,Cortland,Ithaca College,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15TOWSUALB,KXNCAAFGAME-25NOV15TOWSUALB-UALB,Towson at UAlbany Winner?,UALB,KXNCAAFGAME,Towson,UAlbany,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15LEBAALBR,KXNCAAFGAME-25NOV15LEBAALBR-ALBR,Lebanon Valley at Albright Winner?,ALBR,KXNCAAFGAME,Lebanon Valley,Albright,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15OHIOOTTE,KXNCAAFGAME-25NOV15OHIOOTTE-OTTE,Ohio Northern at Otterbein Winner?,OTTE,KXNCAAFGAME,Ohio Northern,Otterbein,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15ASSUWEST,KXNCAAFGAME-25NOV15ASSUWEST-WEST,Assumption at West Chester Winner?,WEST,KXNCAAFGAME,Assumption,West Chester,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15AMERBENT,KXNCAAFGAME-25NOV15AMERBENT-BENT,American International at Bentley Winner?,BENT,KXNCAAFGAME,American International,Bentley,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15UNIVWEST,KXNCAAFGAME-25NOV15UNIVWEST-WEST,University Of Charleston (WV) at West Virginia State Winner?,WEST,KXNCAAFGAME,University Of Charleston (WV),West Virginia State,1763226000,API_UPDATE
KXNCAAFGAME-25NOV15SUSQMORA,KXNCAAFGAME-25NOV15SUSQMORA-MORA,Susquehanna at Moravian Winner?,MORA,KXNCAAFGAME,Susquehanna,Moravian,1763227800,API_UPDATE
KXNCAAFGAME-25NOV15ROANAVER,KXNCAAFGAME-25NOV15ROANAVER-AVER,Roanoke College at Averett Winner?,AVER,KXNCAAFGAME,Roanoke College,Averett,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15THOMKENT,KXNCAAFGAME-25NOV15THOMKENT-KENT,Thomas More College at Kentucky Wesleyan Winner?,KENT,KXNCAAFGAME,Thomas More College,Kentucky Wesleyan,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15POSTSOUT,KXNCAAFGAME-25NOV15POSTSOUT-SOUT,Post University at Southern Connecticut State Winner?,SOUT,KXNCAAFGAME,Post University,Southern Connecticut State,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15SOUTWINO,KXNCAAFGAME-25NOV15SOUTWINO-WINO,Southwest Minnesota State at Winona State Winner?,WINO,KXNCAAFGAME,Southwest Minnesota State,Winona State,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15MINNMINN,KXNCAAFGAME-25NOV15MINNMINN-MINN,Minnesota State Moorhead at Minnesota State Mankato Winner?,MINN,KXNCAAFGAME,Minnesota State Moorhead,Minnesota State Mankato,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15SIOUCONC,KXNCAAFGAME-25NOV15SIOUCONC-CONC,Sioux Falls at Concordia University St Paul Winner?,CONC,KXNCAAFGAME,Sioux Falls,Concordia University St Paul,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CALVALBI,KXNCAAFGAME-25NOV15CALVALBI-ALBI,Calvin University at Albion Winner?,ALBI,KXNCAAFGAME,Calvin University,Albion,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15LYCOJUNI,KXNCAAFGAME-25NOV15LYCOJUNI-JUNI,Lycoming at Juniata College Winner?,JUNI,KXNCAAFGAME,Lycoming,Juniata College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15EASTSTEV,KXNCAAFGAME-25NOV15EASTSTEV-STEV,Eastern University at Stevenson Winner?,STEV,KXNCAAFGAME,Eastern University,Stevenson,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15SUNYSPRI,KXNCAAFGAME-25NOV15SUNYSPRI-SPRI,SUNY Maritime at Springfield Winner?,SPRI,KXNCAAFGAME,SUNY Maritime,Springfield,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15FORDGEOR,KXNCAAFGAME-25NOV15FORDGEOR-GEOR,Fordham at Georgetown Winner?,GEOR,KXNCAAFGAME,Fordham,Georgetown,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15LEHICOLG,KXNCAAFGAME-25NOV15LEHICOLG-COLG,Lehigh at Colgate Winner?,COLG,KXNCAAFGAME,Lehigh,Colgate,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15OHIOHILL,KXNCAAFGAME-25NOV15OHIOHILL-HILL,Ohio Dominican at Hillsdale Winner?,HILL,KXNCAAFGAME,Ohio Dominican,Hillsdale,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15STETVALP,KXNCAAFGAME-25NOV15STETVALP-VALP,Stetson at Valparaiso Winner?,VALP,KXNCAAFGAME,Stetson,Valparaiso,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15GANNLOCK,KXNCAAFGAME-25NOV15GANNLOCK-LOCK,Gannon at Lock Haven University Winner?,LOCK,KXNCAAFGAME,Gannon,Lock Haven University,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15PENNSHIP,KXNCAAFGAME-25NOV15PENNSHIP-SHIP,PennWest California at Shippensburg Winner?,SHIP,KXNCAAFGAME,PennWest California,Shippensburg,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15MAINHUSS,KXNCAAFGAME-25NOV15MAINHUSS-HUSS,Maine Maritime at Husson Winner?,HUSS,KXNCAAFGAME,Maine Maritime,Husson,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CHICLAKE,KXNCAAFGAME-25NOV15CHICLAKE-LAKE,Chicago at Lake Forest College Winner?,LAKE,KXNCAAFGAME,Chicago,Lake Forest College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CORNDART,KXNCAAFGAME-25NOV15CORNDART-DART,Cornell at Dartmouth Winner?,DART,KXNCAAFGAME,Cornell,Dartmouth,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15RHODMAIN,KXNCAAFGAME-25NOV15RHODMAIN-MAIN,Rhode Island at Maine Winner?,MAIN,KXNCAAFGAME,Rhode Island,Maine,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15STONVILL,KXNCAAFGAME-25NOV15STONVILL-VILL,Stony Brook at Villanova Winner?,VILL,KXNCAAFGAME,Stony Brook,Villanova,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15WILLHAMP,KXNCAAFGAME-25NOV15WILLHAMP-HAMP,William & Mary at Hampton Winner?,HAMP,KXNCAAFGAME,William & Mary,Hampton,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15BUFFHOBA,KXNCAAFGAME-25NOV15BUFFHOBA-HOBA,Buffalo State at Hobart College Winner?,HOBA,KXNCAAFGAME,Buffalo State,Hobart College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15WASHAUGU,KXNCAAFGAME-25NOV15WASHAUGU-AUGU,Washington University (St. Louis) at Augustana (IL) Winner?,AUGU,KXNCAAFGAME,Washington University (St. Louis),Augustana (IL),1763229600,API_UPDATE
KXNCAAFGAME-25NOV15LAKEASHL,KXNCAAFGAME-25NOV15LAKEASHL-ASHL,Lake Erie at Ashland Winner?,ASHL,KXNCAAFGAME,Lake Erie,Ashland,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15SUNYALFR,KXNCAAFGAME-25NOV15SUNYALFR-ALFR,SUNY Morrisville at Alfred University Winner?,ALFR,KXNCAAFGAME,SUNY Morrisville,Alfred University,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15ELMHMILL,KXNCAAFGAME-25NOV15ELMHMILL-MILL,Elmhurst at Millikin Winner?,MILL,KXNCAAFGAME,Elmhurst,Millikin,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15ILLINORT,KXNCAAFGAME-25NOV15ILLINORT-NORT,Illinois Wesleyan at North Central College Winner?,NORT,KXNCAAFGAME,Illinois Wesleyan,North Central College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15WHEANORT,KXNCAAFGAME-25NOV15WHEANORT-NORT,Wheaton at North Park Winner?,NORT,KXNCAAFGAME,Wheaton,North Park,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15HOWADELA,KXNCAAFGAME-25NOV15HOWADELA-DELA,Howard at Delaware State Winner?,DELA,KXNCAAFGAME,Howard,Delaware State,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15EURECONC,KXNCAAFGAME-25NOV15EURECONC-CONC,Eureka College at Concordia-Wisconsin Winner?,CONC,KXNCAAFGAME,Eureka College,Concordia-Wisconsin,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15MACAGUST,KXNCAAFGAME-25NOV15MACAGUST-GUST,Macalester at Gustavus Adolphus Winner?,GUST,KXNCAAFGAME,Macalester,Gustavus Adolphus,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CORNGRIN,KXNCAAFGAME-25NOV15CORNGRIN-GRIN,Cornell College (IA) at Grinnell Winner?,GRIN,KXNCAAFGAME,Cornell College (IA),Grinnell,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15ILLIBELO,KXNCAAFGAME-25NOV15ILLIBELO-BELO,Illinois College at Beloit Winner?,BELO,KXNCAAFGAME,Illinois College,Beloit,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15KNOXMONM,KXNCAAFGAME-25NOV15KNOXMONM-MONM,Knox College at Monmouth (IL) Winner?,MONM,KXNCAAFGAME,Knox College,Monmouth (IL),1763229600,API_UPDATE
KXNCAAFGAME-25NOV15RIPOLAWR,KXNCAAFGAME-25NOV15RIPOLAWR-LAWR,Ripon at Lawrence University Winner?,LAWR,KXNCAAFGAME,Ripon,Lawrence University,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15SOUTSOUT,KXNCAAFGAME-25NOV15SOUTSOUT-SOUT,South Dakota at Southern Illinois Winner?,SOUT,KXNCAAFGAME,South Dakota,Southern Illinois,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15ADRIALMA,KXNCAAFGAME-25NOV15ADRIALMA-ALMA,Adrian at Alma Winner?,ALMA,KXNCAAFGAME,Adrian,Alma,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15KALATRIN,KXNCAAFGAME-25NOV15KALATRIN-TRIN,Kalamazoo at Trine University Winner?,TRIN,KXNCAAFGAME,Kalamazoo,Trine University,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15OLIVHOPE,KXNCAAFGAME-25NOV15OLIVHOPE-HOPE,Olivet College at Hope College Winner?,HOPE,KXNCAAFGAME,Olivet College,Hope College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15VMIFURM,KXNCAAFGAME-25NOV15VMIFURM-FURM,VMI at Furman Winner?,FURM,KXNCAAFGAME,VMI,Furman,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15GREECARS,KXNCAAFGAME-25NOV15GREECARS-CARS,Greeneville at Carson-Newman College Winner?,CARS,KXNCAAFGAME,Greeneville,Carson-Newman College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15BERRSOUT,KXNCAAFGAME-25NOV15BERRSOUT-SOUT,Berry College at Southwestern University Winner?,SOUT,KXNCAAFGAME,Berry College,Southwestern University,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15LAGRSOUT,KXNCAAFGAME-25NOV15LAGRSOUT-SOUT,Lagrange College at Southern Virginia Winner?,SOUT,KXNCAAFGAME,Lagrange College,Southern Virginia,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15METHGREE,KXNCAAFGAME-25NOV15METHGREE-GREE,Methodist at Greensboro College Winner?,GREE,KXNCAAFGAME,Methodist,Greensboro College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15NORTBREV,KXNCAAFGAME-25NOV15NORTBREV-BREV,North Carolina Wesleyan at Brevard College Winner?,BREV,KXNCAAFGAME,North Carolina Wesleyan,Brevard College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CROWGREE,KXNCAAFGAME-25NOV15CROWGREE-GREE,Crown College at Greenville Winner?,GREE,KXNCAAFGAME,Crown College,Greenville,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15WASHSHEN,KXNCAAFGAME-25NOV15WASHSHEN-SHEN,Washington and Lee at Shenandoah Winner?,SHEN,KXNCAAFGAME,Washington and Lee,Shenandoah,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15BETHALLE,KXNCAAFGAME-25NOV15BETHALLE-ALLE,Bethany (WV) at Allegheny Winner?,ALLE,KXNCAAFGAME,Bethany (WV),Allegheny,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15GENECASE,KXNCAAFGAME-25NOV15GENECASE-CASE,Geneva at Case Western Reserve Winner?,CASE,KXNCAAFGAME,Geneva,Case Western Reserve,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15GROVHIRA,KXNCAAFGAME-25NOV15GROVHIRA-HIRA,Grove City College at Hiram College Winner?,HIRA,KXNCAAFGAME,Grove City College,Hiram College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15THIEWASH,KXNCAAFGAME-25NOV15THIEWASH-WASH,Thiel at Washington & Jefferson Winner?,WASH,KXNCAAFGAME,Thiel,Washington & Jefferson,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15WESTSAIN,KXNCAAFGAME-25NOV15WESTSAIN-SAIN,Westminster (PA) at Saint Vincent Winner?,SAIN,KXNCAAFGAME,Westminster (PA),Saint Vincent,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CATALENO,KXNCAAFGAME-25NOV15CATALENO-LENO,Catawba at Lenoir-Rhyne Winner?,LENO,KXNCAAFGAME,Catawba,Lenoir-Rhyne,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15DICKMUHL,KXNCAAFGAME-25NOV15DICKMUHL-MUHL,Dickinson (PA) at Muhlenberg Winner?,MUHL,KXNCAAFGAME,Dickinson (PA),Muhlenberg,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15GETTMCDA,KXNCAAFGAME-25NOV15GETTMCDA-MCDA,Gettysburg at McDaniel College Winner?,MCDA,KXNCAAFGAME,Gettysburg,McDaniel College,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15JOHNFRAN,KXNCAAFGAME-25NOV15JOHNFRAN-FRAN,Johns Hopkins University at Franklin & Marshall Winner?,FRAN,KXNCAAFGAME,Johns Hopkins University,Franklin & Marshall,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15NICHWEST,KXNCAAFGAME-25NOV15NICHWEST-WEST,Nichols College at Western New England Winner?,WEST,KXNCAAFGAME,Nichols College,Western New England,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15WAYNNORT,KXNCAAFGAME-25NOV15WAYNNORT-NORT,Wayne State (MI) at Northern Michigan Winner?,NORT,KXNCAAFGAME,Wayne State (MI),Northern Michigan,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15EASTSOUT,KXNCAAFGAME-25NOV15EASTSOUT-SOUT,East Central (OK) at Southeastern Oklahoma State Winner?,SOUT,KXNCAAFGAME,East Central (OK),Southeastern Oklahoma State,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15RENSUNIO,KXNCAAFGAME-25NOV15RENSUNIO-UNIO,Rensselaer at Union (NY) Winner?,UNIO,KXNCAAFGAME,Rensselaer,Union (NY),1763229600,API_UPDATE
KXNCAAFGAME-25NOV15UNIVST.L,KXNCAAFGAME-25NOV15UNIVST.L-ST.L,University of Rochester (NY) at St. Lawrence Winner?,ST.L,KXNCAAFGAME,University of Rochester (NY),St. Lawrence,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CENTNEBR,KXNCAAFGAME-25NOV15CENTNEBR-NEBR,Central Missouri at Nebraska-Kearney Winner?,NEBR,KXNCAAFGAME,Central Missouri,Nebraska-Kearney,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15CONCCARL,KXNCAAFGAME-25NOV15CONCCARL-CARL,Concordia Moorhead at Carleton Winner?,CARL,KXNCAAFGAME,Concordia Moorhead,Carleton,1763229600,API_UPDATE
KXNCAAFGAME-25NOV15HAMLAUGS,KXNCAAFGAME-25NOV15HAMLAUGS-AUGS,Hamline University at Augsburg Winner?,AUGS,KXNCAAFGAME,Hamline University,Augsburg,1763229600,API_UPDATE
